,Player,Nation,Position,Squad,Competition,Age,Born,90s,Goals,Shots_total,Shots_on_target,Shots_on_target_%,Shots_total_per90,Shots_on_target_per90,Goals_per_shot,Goals_per_shot_on_target,Average_shot_distance,Shots_free_kicks,Pens_Scored,Pens_Attempted,XG,Npxg,Npxg_per_shot,Xg_net,Npxg_net,Matches
2226,Tyler Roberts,wls WAL,"MF,FW",Leeds United,eng Premier League,21,1999,14.9,1,26,12,46.2,1.75,0.81,0.04,0.08,19.4,0,0,0,1.8,1.8,0.07,-0.8,-0.8,Matches
2227,Andrew Robertson,sct SCO,DF,Liverpool,eng Premier League,26,1994,37.6,1,19,5,26.3,0.51,0.13,0.05,0.20,17.4,0,0,0,1.5,1.5,0.08,-0.5,-0.5,Matches
2228,Antonee Robinson,us USA,DF,Fulham,eng Premier League,22,1997,24.0,0,10,4,40.0,0.42,0.17,0.00,0.00,20.0,0,0,0,0.4,0.4,0.04,-0.4,-0.4,Matches
2229,Callum Robinson,ie IRL,"FW,MF",West Brom,eng Premier League,25,1995,17.3,5,31,11,35.5,1.79,0.63,0.16,0.45,19.8,0,0,0,3.1,3.1,0.10,+1.9,+1.9,Matches
2230,Jack Robinson,eng ENG,DF,Sheffield Utd,eng Premier League,26,1993,9.7,0,6,0,0.0,0.62,0.00,0.00,,12.9,0,0,0,0.7,0.7,0.12,-0.7,-0.7,Matches
2231,Joel Robles,es ESP,GK,Betis,es La Liga,30,1990,18.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2232,Hal Robson-Kanu,wls WAL,FW,West Brom,eng Premier League,31,1989,6.2,2,13,6,46.2,2.09,0.96,0.15,0.33,20.1,0,0,0,1.2,1.2,0.09,+0.8,+0.8,Matches
2233,Marc Roca,es ESP,MF,Bayern Munich,de Bundesliga,23,1996,2.0,0,3,0,0.0,1.53,0.00,0.00,,16.7,0,0,0,0.2,0.2,0.07,-0.2,-0.2,Matches
2234,Christopher Rocchia,fr FRA,"DF,FW",Marseille,fr Ligue 1,22,1998,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2235,Rubén Rochina,es ESP,MF,Levante,es La Liga,29,1991,15.6,0,35,7,20.0,2.24,0.45,0.00,0.00,24.9,0,0,0,1.4,1.4,0.04,-1.4,-1.4,Matches
2236,Marek Rodák,sk SVK,GK,Fulham,eng Premier League,23,1996,2.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2237,Sebastian Rode,de GER,MF,Eint Frankfurt,de Bundesliga,29,1990,18.1,1,3,3,100.0,0.17,0.17,0.33,0.33,24.9,0,0,0,0.1,0.1,0.02,+0.9,+0.9,Matches
2238,Joe Rodon,wls WAL,DF,Tottenham,eng Premier League,22,1997,8.1,0,1,0,0.0,0.12,0.00,0.00,,9.6,0,0,0,0.0,0.0,0.04,0.0,0.0,Matches
2239,Rodri,es ESP,MF,Manchester City,eng Premier League,24,1996,30.5,2,31,7,22.6,1.02,0.23,0.03,0.14,20.8,0,1,1,2.4,1.6,0.05,-0.4,-0.6,Matches
2240,Rodri,es ESP,"FW,MF",Betis,es La Liga,20,2000,6.0,0,5,0,0.0,0.84,0.00,0.00,,21.2,0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches
2241,Rodrigo,es ESP,"MF,FW",Leeds United,eng Premier League,29,1991,14.3,7,46,18,39.1,3.21,1.26,0.15,0.39,16.4,1,0,0,5.1,5.1,0.11,+1.9,+1.9,Matches
2242,Kévin Rodrigues,pt POR,"DF,MF",Eibar,es La Liga,26,1994,12.2,1,10,4,40.0,0.82,0.33,0.10,0.25,20.9,0,0,0,0.8,0.8,0.08,+0.2,+0.2,Matches
2243,Ángel Rodríguez,es ESP,"FW,MF",Getafe,es La Liga,33,1987,15.3,5,36,12,33.3,2.36,0.79,0.11,0.33,16.9,0,1,2,5.7,4.1,0.11,-0.7,-0.1,Matches
2244,Óscar Rodríguez Arnaiz,es ESP,"MF,FW",Sevilla,es La Liga,22,1998,5.7,0,10,2,20.0,1.76,0.35,0.00,0.00,23.1,1,0,0,0.5,0.5,0.05,-0.5,-0.5,Matches
2245,Guido Rodríguez,ar ARG,MF,Betis,es La Liga,26,1994,31.8,1,30,9,30.0,0.94,0.28,0.03,0.11,19.8,0,0,0,2.3,2.3,0.08,-1.3,-1.3,Matches
2246,James Rodríguez,co COL,"FW,MF",Everton,eng Premier League,29,1991,19.6,6,37,18,48.6,1.89,0.92,0.16,0.33,20.7,4,0,0,2.8,2.8,0.08,+3.2,+3.2,Matches
2247,Jay Rodriguez,eng ENG,FW,Burnley,eng Premier League,31,1989,14.1,1,31,9,29.0,2.21,0.64,0.03,0.11,17.1,0,0,0,3.0,3.0,0.11,-2.0,-2.0,Matches
2248,Miguel Rodríguez,es ESP,"FW,DF",Celta Vigo,es La Liga,17,2003,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2249,Ricardo Rodríguez,ch SUI,DF,Torino,it Serie A,27,1992,13.8,0,13,2,15.4,0.95,0.15,0.00,0.00,28.0,8,0,0,0.6,0.6,0.05,-0.6,-0.6,Matches
2250,Víctor Rodríguez,es ESP,MF,Elche,es La Liga,31,1989,4.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2251,Rodrygo,br BRA,FW,Real Madrid,es La Liga,19,2001,10.9,1,25,5,20.0,2.29,0.46,0.04,0.20,16.7,1,0,0,2.0,2.0,0.08,-1.0,-1.0,Matches
2252,Marko Rog,hr CRO,MF,Cagliari,it Serie A,25,1995,12.9,0,8,2,25.0,0.62,0.15,0.00,0.00,27.5,0,0,0,0.2,0.2,0.03,-0.2,-0.2,Matches
2253,Rogério,br BRA,DF,Sassuolo,it Serie A,22,1998,20.9,0,16,3,18.8,0.77,0.14,0.00,0.00,22.4,0,0,0,0.5,0.5,0.03,-0.5,-0.5,Matches
2254,Luis Rojas,cl CHI,"MF,FW",Crotone,it Serie A,18,2002,1.2,0,1,0,0.0,0.87,0.00,0.00,,23.0,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
2255,Alessio Romagnoli,it ITA,DF,Milan,it Serie A,25,1995,21.2,1,15,3,20.0,0.71,0.14,0.07,0.33,7.2,0,0,0,2.8,2.8,0.19,-1.8,-1.8,Matches
2256,Cristian Romero,ar ARG,DF,Atalanta,it Serie A,22,1998,28.3,2,14,7,50.0,0.50,0.25,0.14,0.29,11.1,0,0,0,1.3,1.3,0.09,+0.7,+0.7,Matches
2257,Oriol Romeu,es ESP,MF,Southampton,eng Premier League,28,1991,19.6,1,14,4,28.6,0.71,0.20,0.07,0.25,25.9,0,0,0,0.5,0.5,0.03,+0.5,+0.5,Matches
2258,Cristiano Ronaldo,pt POR,FW,Juventus,it Serie A,35,1985,31.1,29,160,61,38.1,5.14,1.96,0.14,0.38,18.5,17,6,8,27.7,21.4,0.13,+1.3,+1.6,Matches
2259,Facundo Roncaglia,ar ARG,DF,Osasuna,es La Liga,33,1987,13.7,1,13,2,15.4,0.95,0.15,0.08,0.50,25.0,0,0,0,0.5,0.5,0.04,+0.5,+0.5,Matches
2260,Valentin Rongier,fr FRA,MF,Marseille,fr Ligue 1,25,1994,21.0,1,17,6,35.3,0.81,0.29,0.06,0.17,24.7,0,0,0,0.7,0.7,0.04,+0.3,+0.3,Matches
2261,Marten de Roon,nl NED,MF,Atalanta,it Serie A,29,1991,33.6,1,17,3,17.6,0.51,0.09,0.06,0.33,26.2,0,0,0,0.6,0.6,0.04,+0.4,+0.4,Matches
2262,Jérôme Roussillon,fr FRA,DF,Wolfsburg,de Bundesliga,27,1993,13.7,0,11,2,18.2,0.81,0.15,0.00,0.00,22.5,0,0,0,0.8,0.8,0.07,-0.8,-0.8,Matches
2263,Nolan Roux,fr FRA,FW,Nîmes,fr Ligue 1,32,1988,7.2,0,10,1,10.0,1.38,0.14,0.00,0.00,22.3,0,0,0,0.4,0.4,0.04,-0.4,-0.4,Matches
2264,Nicolò Rovella,it ITA,MF,Genoa,it Serie A,18,2001,13.2,0,11,2,18.2,0.83,0.15,0.00,0.00,22.7,2,0,0,0.9,0.9,0.08,-0.9,-0.9,Matches
2265,Amir Rrahmani,xk KVX,DF,Napoli,it Serie A,26,1994,12.2,1,5,2,40.0,0.41,0.16,0.20,0.50,10.6,0,0,0,0.4,0.4,0.09,+0.6,+0.6,Matches
2266,Rubén,es ESP,GK,Osasuna,es La Liga,36,1984,2.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2267,Waldo Rubio,es ESP,"FW,MF",Valladolid,es La Liga,24,1995,4.2,1,8,1,12.5,1.92,0.24,0.00,0.00,21.6,0,1,1,1.1,0.3,0.04,-0.1,-0.3,Matches
2268,John Ruddy,eng ENG,GK,Wolves,eng Premier League,33,1986,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2269,Antonio Rüdiger,de GER,DF,Chelsea,eng Premier League,27,1993,19.0,1,14,6,42.9,0.74,0.32,0.07,0.17,18.3,0,0,0,1.3,1.3,0.09,-0.3,-0.3,Matches
2270,Sebastian Rudy,de GER,"MF,FW",Hoffenheim,de Bundesliga,30,1990,18.6,1,15,8,53.3,0.80,0.43,0.07,0.13,23.1,2,0,0,0.8,0.8,0.05,+0.2,+0.2,Matches
2271,Sebastian Rudy,de GER,DF,Schalke 04,de Bundesliga,30,1990,2.0,0,1,0,0.0,0.50,0.00,0.00,,28.3,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
2272,Kevin Rüegg,ch SUI,"DF,MF",Hellas Verona,it Serie A,21,1998,2.3,0,1,1,100.0,0.44,0.44,0.00,0.00,27.8,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
2273,Daniele Rugani,it ITA,DF,Cagliari,it Serie A,26,1994,11.1,1,3,1,33.3,0.27,0.09,0.33,1.00,8.3,0,0,0,0.4,0.4,0.14,+0.6,+0.6,Matches
2274,Daniele Rugani,it ITA,DF,Rennes,fr Ligue 1,26,1994,1.0,0,1,1,100.0,1.00,1.00,0.00,0.00,9.2,0,0,0,0.1,0.1,0.13,-0.1,-0.1,Matches
2275,Matteo Ruggeri,it ITA,DF,Atalanta,it Serie A,18,2002,2.3,0,2,0,0.0,0.87,0.00,0.00,,14.4,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
2276,Mário Rui,pt POR,DF,Napoli,it Serie A,29,1991,18.5,0,19,2,10.5,1.02,0.11,0.00,0.00,23.5,2,0,0,0.9,0.9,0.05,-0.9,-0.9,Matches
2277,Aitor Ruibal,es ESP,"FW,MF",Betis,es La Liga,24,1996,17.7,2,33,14,42.4,1.86,0.79,0.06,0.14,17.9,0,0,0,2.9,2.9,0.09,-0.9,-0.9,Matches
2278,Isma Ruiz,es ESP,MF,Granada,es La Liga,19,2001,0.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2279,Kays Ruiz,ma MAR,"FW,MF",Paris S-G,fr Ligue 1,17,2002,2.1,0,2,0,0.0,0.97,0.00,0.00,,23.3,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
2280,Fabián Ruiz Peña,es ESP,MF,Napoli,it Serie A,24,1996,28.5,3,43,15,34.9,1.51,0.53,0.07,0.20,22.5,1,0,0,2.0,2.0,0.05,+1.0,+1.0,Matches
2281,Víctor Ruiz,es ESP,DF,Betis,es La Liga,31,1989,24.0,2,4,4,100.0,0.17,0.17,0.50,0.50,11.5,0,0,0,1.5,1.5,0.38,+0.5,+0.5,Matches
2282,Gerónimo Rulli,ar ARG,GK,Villarreal,es La Liga,28,1992,2.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2283,Georginio Rutter,fr FRA,"FW,MF",Rennes,fr Ligue 1,18,2002,0.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2284,Georginio Rutter,fr FRA,FW,Hoffenheim,de Bundesliga,18,2002,2.7,1,6,3,50.0,2.24,1.12,0.17,0.33,15.7,0,0,0,0.7,0.7,0.11,+0.3,+0.3,Matches
2285,Mathew Ryan,au AUS,GK,Arsenal,eng Premier League,28,1992,3.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2286,Mathew Ryan,au AUS,GK,Brighton,eng Premier League,28,1992,11.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2287,Julian Ryerson,no NOR,"DF,MF",Union Berlin,de Bundesliga,22,1997,11.9,0,6,0,0.0,0.51,0.00,0.00,,22.5,0,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
2288,Frederik Rønnow,dk DEN,GK,Schalke 04,de Bundesliga,27,1992,10.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2289,João Victor Santos Sá,br BRA,FW,Wolfsburg,de Bundesliga,26,1994,5.2,1,10,2,20.0,1.92,0.38,0.10,0.50,17.4,0,0,0,0.5,0.5,0.05,+0.5,+0.5,Matches
2290,Roli Pereira de Sa,fr FRA,"FW,MF",Nantes,fr Ligue 1,23,1996,0.6,0,4,0,0.0,6.43,0.00,0.00,,24.8,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
2291,Idriss Saadi,dz ALG,"MF,FW",Strasbourg,fr Ligue 1,28,1992,1.4,0,6,3,50.0,4.32,2.16,0.00,0.00,11.0,0,0,0,1.7,1.7,0.28,-1.7,-1.7,Matches
2292,Youssouf Sabaly,sn SEN,DF,Bordeaux,fr Ligue 1,27,1993,32.3,1,13,2,15.4,0.40,0.06,0.08,0.50,21.9,0,0,0,0.6,0.6,0.05,+0.4,+0.4,Matches
2293,Mathys Saban,fr FRA,FW,Saint-Étienne,fr Ligue 1,18,2002,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2294,Marcel Sabitzer,at AUT,MF,RB Leipzig,de Bundesliga,26,1994,22.5,8,56,22,39.3,2.49,0.98,0.07,0.18,25.1,5,4,4,7.6,4.4,0.08,+0.4,-0.4,Matches
2295,Alexis Saelemaekers,be BEL,FW,Milan,it Serie A,21,1999,22.4,2,28,7,25.0,1.25,0.31,0.07,0.29,18.4,0,0,0,2.4,2.4,0.09,-0.4,-0.4,Matches
2296,Modibo Sagnan,ml MLI,DF,Real Sociedad,es La Liga,21,1999,6.9,0,5,1,20.0,0.72,0.14,0.00,0.00,23.4,1,0,0,0.6,0.6,0.12,-0.6,-0.6,Matches
2297,Allan Saint-Maximin,fr FRA,"FW,MF",Newcastle Utd,eng Premier League,23,1997,17.3,3,30,12,40.0,1.73,0.69,0.10,0.25,20.8,0,0,0,2.6,2.6,0.09,+0.4,+0.4,Matches
2298,Borja Sainz,es ESP,"MF,FW",Alavés,es La Liga,19,2001,5.0,1,7,4,57.1,1.39,0.79,0.14,0.25,17.0,0,0,0,1.3,1.3,0.19,-0.3,-0.3,Matches
2299,Romain Saïss,ma MAR,DF,Wolves,eng Premier League,30,1990,26.7,3,28,11,39.3,1.05,0.41,0.11,0.27,13.4,2,0,0,3.0,3.0,0.11,0.0,0.0,Matches
2300,Bukayo Saka,eng ENG,"FW,MF",Arsenal,eng Premier League,18,2001,28.4,5,61,20,32.8,2.15,0.71,0.08,0.25,16.1,1,0,0,6.9,6.9,0.11,-1.9,-1.9,Matches
2301,Hiroki Sakai,jp JPN,DF,Marseille,fr Ligue 1,30,1990,26.5,0,3,1,33.3,0.11,0.04,0.00,0.00,7.9,0,0,0,0.6,0.6,0.21,-0.6,-0.6,Matches
2302,Moïse Sakava,cm CMR,MF,Reims,fr Ligue 1,19,2000,0.1,0,1,0,0.0,11.25,0.00,0.00,,25.8,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
2303,Mamadou Sakho,fr FRA,DF,Crystal Palace,eng Premier League,30,1990,3.1,0,1,0,0.0,0.33,0.00,0.00,,12.3,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches
2304,Jacopo Sala,it ITA,DF,Spezia,it Serie A,28,1991,4.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2305,Mohamed Salah,eg EGY,FW,Liverpool,eng Premier League,28,1992,34.2,22,120,46,38.3,3.51,1.35,0.13,0.35,16.4,1,6,6,19.3,14.6,0.12,+2.7,+1.4,Matches
2306,Eddie Salcedo,it ITA,"MF,FW",Hellas Verona,it Serie A,18,2001,8.4,2,22,10,45.5,2.62,1.19,0.09,0.20,15.0,0,0,0,3.9,3.9,0.18,-1.9,-1.9,Matches
2307,William Saliba,fr FRA,DF,Nice,fr Ligue 1,19,2001,20.0,1,6,1,16.7,0.30,0.05,0.17,1.00,9.8,0,0,0,0.8,0.8,0.14,+0.2,+0.2,Matches
2308,Romain Salin,fr FRA,GK,Rennes,fr Ligue 1,36,1984,15.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2309,Mohammed Salisu,gh GHA,DF,Southampton,eng Premier League,21,1999,9.4,0,4,1,25.0,0.43,0.11,0.00,0.00,12.7,0,0,0,0.3,0.3,0.07,-0.3,-0.3,Matches
2310,Roland Sallai,hu HUN,"MF,FW",Freiburg,de Bundesliga,23,1997,18.5,8,46,19,41.3,2.49,1.03,0.15,0.37,16.7,3,1,1,6.4,5.6,0.12,+1.6,+1.4,Matches
2311,Salvi,es ESP,"MF,FW",Cádiz,es La Liga,29,1991,21.5,2,17,5,29.4,0.79,0.23,0.12,0.40,19.2,0,0,0,2.0,2.0,0.12,0.0,0.0,Matches
2312,Lazar Samardzic,rs SRB,MF,RB Leipzig,de Bundesliga,18,2002,2.2,0,1,0,0.0,0.45,0.00,0.00,,29.7,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
2313,Diadie Samassékou,ml MLI,MF,Hoffenheim,de Bundesliga,24,1996,28.5,0,16,0,0.0,0.56,0.00,0.00,,25.6,0,0,0,0.6,0.6,0.04,-0.6,-0.6,Matches
2314,Mama Samba Baldé,gw GNB,FW,Dijon,fr Ligue 1,24,1995,24.0,7,58,19,32.8,2.42,0.79,0.12,0.37,15.2,0,0,0,8.1,8.1,0.14,-1.1,-1.1,Matches
2315,Junior Sambia,fr FRA,"DF,MF",Montpellier,fr Ligue 1,23,1996,27.2,1,18,7,38.9,0.66,0.26,0.06,0.14,22.5,5,0,0,1.0,1.0,0.06,0.0,0.0,Matches
2316,Frédéric Sammaritano,fr FRA,"FW,MF",Dijon,fr Ligue 1,34,1986,12.6,0,10,2,20.0,0.80,0.16,0.00,0.00,18.7,1,0,0,1.3,1.3,0.13,-1.3,-1.3,Matches
2317,Fede San Emeterio,es ESP,MF,Valladolid,es La Liga,23,1997,16.2,0,3,0,0.0,0.18,0.00,0.00,,22.9,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
2318,Antonio Sanabria,py PAR,FW,Torino,it Serie A,24,1996,10.9,5,20,11,55.0,1.84,1.01,0.25,0.45,14.9,0,0,0,3.3,3.3,0.16,+1.7,+1.7,Matches
2319,Antonio Sanabria,py PAR,FW,Betis,es La Liga,24,1996,10.4,3,25,12,48.0,2.41,1.16,0.12,0.25,11.7,0,0,0,5.0,5.0,0.20,-2.0,-2.0,Matches
2320,Oihan Sancet,es ESP,"FW,MF",Athletic Club,es La Liga,20,2000,11.5,2,18,6,33.3,1.57,0.52,0.11,0.33,12.7,0,0,0,2.8,2.8,0.16,-0.8,-0.8,Matches
2321,Renato Sanches,pt POR,MF,Lille,fr Ligue 1,22,1997,14.1,1,21,3,14.3,1.49,0.21,0.05,0.33,24.1,2,0,0,2.4,2.4,0.12,-1.4,-1.4,Matches
2322,Ricard Sánchez ,es ESP,DF,Atlético Madrid,es La Liga,20,2000,0.3,0,1,0,0.0,3.00,0.00,0.00,,17.3,0,0,0,0.0,0.0,0.04,0.0,0.0,Matches
2323,Alexis Sánchez,cl CHI,FW,Inter,it Serie A,31,1988,12.7,7,28,15,53.6,2.20,1.18,0.25,0.47,16.5,4,0,1,6.4,5.6,0.20,+0.6,+1.4,Matches
2324,Davinson Sánchez,co COL,DF,Tottenham,eng Premier League,24,1996,16.5,0,5,0,0.0,0.30,0.00,0.00,,10.1,0,0,0,0.8,0.8,0.17,-0.8,-0.8,Matches
2325,Germán Sánchez,es ESP,DF,Granada,es La Liga,33,1986,29.3,3,13,5,38.5,0.44,0.17,0.23,0.60,9.3,0,0,0,2.3,2.3,0.17,+0.7,+0.7,Matches
2326,Javi Sánchez,es ESP,DF,Valladolid,es La Liga,23,1997,10.2,0,3,0,0.0,0.29,0.00,0.00,,10.1,0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches
2327,Manu Sánchez,es ESP,DF,Osasuna,es La Liga,19,2000,10.8,0,3,1,33.3,0.28,0.09,0.00,0.00,18.2,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
2328,Manu Sánchez,es ESP,DF,Atlético Madrid,es La Liga,19,2000,0.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2329,Juan Sánchez Miño,ar ARG,"DF,MF",Elche,es La Liga,30,1990,5.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2330,Pepe Sánchez,es ESP,DF,Granada,es La Liga,20,2000,2.8,0,1,0,0.0,0.36,0.00,0.00,,25.0,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
2331,Robert Sánchez,es ESP,GK,Brighton,eng Premier League,22,1997,27.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2332,Jadon Sancho,eng ENG,"FW,MF",Dortmund,de Bundesliga,20,2000,22.9,8,51,16,31.4,2.23,0.70,0.14,0.44,16.8,2,1,1,6.6,5.8,0.11,+1.4,+1.2,Matches
2333,Alex Sandro,br BRA,DF,Juventus,it Serie A,29,1991,20.6,2,13,3,23.1,0.63,0.15,0.15,0.67,13.4,0,0,0,1.6,1.6,0.13,+0.4,+0.4,Matches
2334,Leroy Sané,de GER,"FW,MF",Bayern Munich,de Bundesliga,24,1996,20.1,6,57,20,35.1,2.84,1.00,0.11,0.30,19.2,0,0,0,5.4,5.4,0.09,+0.6,+0.6,Matches
2335,Salif Sané,sn SEN,DF,Schalke 04,de Bundesliga,29,1990,11.9,0,7,1,14.3,0.59,0.08,0.00,0.00,15.5,0,0,0,0.4,0.4,0.06,-0.4,-0.4,Matches
2336,Oier Sanjurjo,es ESP,MF,Osasuna,es La Liga,34,1986,23.2,0,16,4,25.0,0.69,0.17,0.00,0.00,15.9,0,0,0,1.1,1.1,0.07,-1.1,-1.1,Matches
2337,Mohamed Sankoh,nl NED,MF,Stuttgart,de Bundesliga,16,2003,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2338,Siriki Sanogo,ci CIV,MF,Benevento,it Serie A,18,2001,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2339,Morgan Sanson,fr FRA,MF,Aston Villa,eng Premier League,25,1994,3.3,0,2,0,0.0,0.61,0.00,0.00,,29.2,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
2340,Morgan Sanson,fr FRA,MF,Marseille,fr Ligue 1,25,1994,9.2,2,11,3,27.3,1.20,0.33,0.18,0.67,20.3,0,0,0,0.9,0.9,0.09,+1.1,+1.1,Matches
2341,Nicola Sansone,it ITA,"FW,MF",Bologna,it Serie A,28,1991,13.0,2,31,13,41.9,2.39,1.00,0.06,0.15,18.1,3,0,0,3.9,3.9,0.13,-1.9,-1.9,Matches
2342,Baptiste Santamaria,fr FRA,MF,Angers,fr Ligue 1,25,1995,3.0,0,4,3,75.0,1.33,1.00,0.00,0.00,27.9,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
2343,Baptiste Santamaria,fr FRA,MF,Freiburg,de Bundesliga,25,1995,24.5,1,29,8,27.6,1.18,0.33,0.03,0.13,23.2,0,0,0,2.2,2.2,0.08,-1.2,-1.2,Matches
2344,Federico Santander,py PAR,FW,Bologna,it Serie A,29,1991,0.4,0,4,0,0.0,9.73,0.00,0.00,,17.2,0,0,0,0.2,0.2,0.06,-0.2,-0.2,Matches
2345,Davide Santon,it ITA,DF,Roma,it Serie A,29,1991,6.5,0,5,0,0.0,0.77,0.00,0.00,,15.0,0,0,0,0.4,0.4,0.07,-0.4,-0.4,Matches
2346,Samir Santos,br BRA,DF,Udinese,it Serie A,25,1994,24.6,1,11,3,27.3,0.45,0.12,0.09,0.33,11.1,0,0,0,1.3,1.3,0.12,-0.3,-0.3,Matches
2347,Riccardo Saponara,it ITA,MF,Fiorentina,it Serie A,28,1991,0.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2348,Riccardo Saponara,it ITA,"FW,MF",Spezia,it Serie A,28,1991,4.3,2,10,4,40.0,2.31,0.93,0.20,0.50,14.1,0,0,0,1.0,1.0,0.10,+1.0,+1.0,Matches
2349,Ivan Šaponjić,rs SRB,FW,Cádiz,es La Liga,22,1997,4.3,1,10,5,50.0,2.32,1.16,0.00,0.00,11.1,0,1,1,2.2,1.4,0.14,-1.2,-1.4,Matches
2350,Pablo Sarabia,es ESP,"FW,MF",Paris S-G,fr Ligue 1,28,1992,14.7,6,37,19,51.4,2.52,1.30,0.16,0.32,14.6,2,0,0,5.3,5.3,0.14,+0.7,+0.7,Matches
2351,Josh Sargent,us USA,"FW,MF",Werder Bremen,de Bundesliga,20,2000,27.8,5,44,20,45.5,1.58,0.72,0.11,0.25,15.3,0,0,0,5.5,5.5,0.13,-0.5,-0.5,Matches
2352,Bouna Sarr,sn SEN,DF,Marseille,fr Ligue 1,28,1992,0.8,0,1,0,0.0,1.18,0.00,0.00,,27.8,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
2353,Bouna Sarr,sn SEN,DF,Bayern Munich,de Bundesliga,28,1992,5.0,0,3,0,0.0,0.60,0.00,0.00,,30.0,0,0,0,0.1,0.1,0.02,-0.1,-0.1,Matches
2354,Sidy Sarr,sn SEN,MF,Nîmes,fr Ligue 1,24,1996,5.1,0,9,1,11.1,1.75,0.19,0.00,0.00,23.3,1,0,0,0.5,0.5,0.05,-0.5,-0.5,Matches
2355,Marco Sau,it ITA,"MF,FW",Benevento,it Serie A,32,1987,8.7,4,10,5,50.0,1.15,0.57,0.30,0.60,17.3,1,1,1,2.4,1.6,0.16,+1.6,+1.4,Matches
2356,Téji Savanier,fr FRA,MF,Montpellier,fr Ligue 1,28,1991,24.1,5,52,17,32.7,2.16,0.71,0.06,0.18,26.4,11,2,4,5.9,2.8,0.05,-0.9,+0.2,Matches
2357,Stefan Savić,me MNE,DF,Atlético Madrid,es La Liga,29,1991,32.8,1,7,2,28.6,0.21,0.06,0.14,0.50,5.7,0,0,0,0.8,0.8,0.12,+0.2,+0.2,Matches
2358,Romaine Sawyers,kn SKN,MF,West Brom,eng Premier League,28,1991,16.5,0,4,0,0.0,0.24,0.00,0.00,,25.4,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
2359,Gianluca Scamacca,it ITA,FW,Genoa,it Serie A,21,1999,15.0,8,45,16,35.6,3.00,1.07,0.13,0.38,17.6,1,2,2,7.9,6.3,0.14,+0.1,-0.3,Matches
2360,Dane Scarlett,eng ENG,FW,Tottenham,eng Premier League,16,2004,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
