,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Shot_Creating_Action,Shot_Creating_Action_per90,Pass_Live_Shot,Pass_Dead_Shot,Take_Ons_Shot,Shot-Shot,Fouls_drawn_Shot,Defensive_Shot,Goal_Creating_Action,Goal_Creating_Action_90,Pass_Live_Goal,Pass_Dead_Goal,Take_Ons_Goal,Shot_Goal,Fouls_Drawn_Goal,Defensive_Goal,Matches
2425,Stefano Sensi,it ITA,MF,Monza,it Serie A,26,1995,18.0,63,3.50,38,18,0,2,4,1,8,0.44,7,0,0,0,1,0,Matches
2426,Jaime Seoane,es ESP,"MF,FW",Getafe,es La Liga,25,1997,3.6,10,2.76,7,1,0,0,1,1,0,0.00,0,0,0,0,0,0,Matches
2427,Luigi Sepe,it ITA,GK,Salernitana,it Serie A,31,1991,17.0,1,0.06,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2428,Suat Serdar,de GER,MF,Hertha BSC,de Bundesliga,25,1997,22.5,41,1.82,29,1,4,2,4,1,4,0.18,4,0,0,0,0,0,Matches
2429,Leonardo Sernicola,it ITA,DF,Cremonese,it Serie A,25,1997,25.7,55,2.14,40,5,1,3,5,1,4,0.16,3,0,0,0,1,0,Matches
2430,Ryan Sessegnon,eng ENG,DF,Tottenham,eng Premier League,22,2000,9.0,23,2.55,16,0,0,5,1,1,2,0.22,1,0,0,1,0,0,Matches
2431,Stephan El Shaarawy,it ITA,"DF,MF",Roma,it Serie A,29,1992,16.9,72,4.25,49,8,9,4,2,0,7,0.41,4,0,1,1,1,0,Matches
2432,Eniss Shabani,de GER,MF,Mainz 05,de Bundesliga,19,2003,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2433,Luke Shaw,eng ENG,DF,Manchester Utd,eng Premier League,27,1995,28.4,67,2.36,50,9,3,1,4,0,7,0.25,6,0,0,0,1,0,Matches
2434,Jonjo Shelvey,eng ENG,MF,Newcastle Utd,eng Premier League,30,1992,0.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2435,Jonjo Shelvey,eng ENG,MF,Nott'ham Forest,eng Premier League,30,1992,6.0,16,2.67,11,4,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
2436,Eldor Shomurodov,uz UZB,FW,Spezia,it Serie A,27,1995,9.0,19,2.12,17,0,2,0,0,0,1,0.11,1,0,0,0,0,0,Matches
2437,Eldor Shomurodov,uz UZB,FW,Roma,it Serie A,27,1995,1.3,2,1.51,1,0,1,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2438,Kaj Sierhuis,nl NED,"FW,MF",Reims,fr Ligue 1,24,1998,2.4,4,1.65,3,0,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches
2439,Vincent Sierro,ch SUI,MF,Toulouse,fr Ligue 1,26,1995,7.4,14,1.89,8,4,0,2,0,0,0,0.00,0,0,0,0,0,0,Matches
2440,Kiliann Sildillia,fr FRA,"DF,MF",Freiburg,de Bundesliga,20,2002,22.0,28,1.28,16,8,1,1,2,0,5,0.23,2,1,1,1,0,0,Matches
2441,André Silva,pt POR,FW,RB Leipzig,de Bundesliga,26,1995,19.3,63,3.26,46,0,4,7,6,0,10,0.52,7,0,0,3,0,0,Matches
2442,Bernardo Silva,pt POR,"MF,FW",Manchester City,eng Premier League,27,1994,24.5,75,3.06,65,1,4,1,3,1,12,0.49,11,0,0,0,1,0,Matches
2443,Caio Henrique Oliveira Silva,br BRA,DF,Monaco,fr Ligue 1,25,1997,32.2,96,2.98,63,28,2,1,1,1,14,0.44,7,6,0,0,1,0,Matches
2444,David Silva,es ESP,MF,Real Sociedad,es La Liga,36,1986,21.5,77,3.58,67,0,3,4,1,2,14,0.65,13,0,0,0,0,1,Matches
2445,Rui Silva,pt POR,GK,Betis,es La Liga,28,1994,26.0,1,0.04,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2446,Thiago Silva,br BRA,DF,Chelsea,eng Premier League,37,1984,26.1,18,0.69,16,1,0,1,0,0,2,0.08,2,0,0,0,0,0,Matches
2447,Marco Silvestri,it ITA,GK,Udinese,it Serie A,31,1991,38.0,8,0.21,7,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2448,Abdallah Sima,sn SEN,FW,Angers,fr Ligue 1,21,2001,20.4,34,1.67,24,0,1,4,5,0,7,0.34,2,0,1,1,3,0,Matches
2449,Mohamed Simakan,fr FRA,DF,RB Leipzig,de Bundesliga,22,2000,16.2,28,1.73,21,0,3,2,2,0,1,0.06,0,0,0,1,0,0,Matches
2450,Giovanni Simeone,ar ARG,FW,Napoli,it Serie A,27,1995,4.5,11,2.43,10,0,0,1,0,0,3,0.66,3,0,0,0,0,0,Matches
2451,Ellis Simms,eng ENG,FW,Everton,eng Premier League,21,2001,2.5,6,2.37,4,0,1,1,0,0,2,0.79,1,0,1,0,0,0,Matches
2452,Moses Simon,ng NGA,"FW,MF",Nantes,fr Ligue 1,27,1995,26.1,85,3.26,58,10,7,7,3,0,4,0.15,4,0,0,0,0,0,Matches
2453,Unai Simón,es ESP,GK,Athletic Club,es La Liga,25,1997,30.5,2,0.07,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2454,Lassine Sinayoko,ml MLI,"MF,FW",Auxerre,fr Ligue 1,22,1999,17.4,61,3.49,42,0,4,9,5,1,7,0.40,3,0,0,2,2,0,Matches
2455,Wilfried Singo,ci CIV,DF,Torino,it Serie A,21,2000,22.7,45,1.98,29,0,7,7,2,0,4,0.18,2,0,1,1,0,0,Matches
2456,Luis Sinisterra,co COL,FW,Leeds United,eng Premier League,23,1999,9.6,33,3.43,26,0,2,2,2,1,2,0.21,0,0,1,0,0,1,Matches
2457,Daley Sinkgraven,nl NED,"DF,MF",Leverkusen,de Bundesliga,27,1995,3.8,9,2.34,7,0,1,1,0,0,3,0.78,2,0,0,1,0,0,Matches
2458,Tobias Sippel,de GER,GK,M'Gladbach,de Bundesliga,34,1988,5.7,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2459,Hugo Siquet,be BEL,DF,Freiburg,de Bundesliga,20,2002,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2460,Salvatore Sirigu,it ITA,GK,Fiorentina,it Serie A,35,1987,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2461,Ibrahima Sissoko,fr FRA,MF,Strasbourg,fr Ligue 1,24,1997,14.6,32,2.20,25,0,0,2,4,1,2,0.14,2,0,0,0,0,0,Matches
2462,Moussa Sissoko,fr FRA,MF,Nantes,fr Ligue 1,32,1989,21.3,35,1.64,32,0,0,3,0,0,1,0.05,1,0,0,0,0,0,Matches
2463,Tim Skarke,de GER,"DF,MF",Union Berlin,de Bundesliga,25,1996,0.6,1,1.70,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2464,Tim Skarke,de GER,"FW,MF",Schalke 04,de Bundesliga,25,1996,4.9,19,3.87,12,4,0,1,1,1,1,0.20,1,0,0,0,0,0,Matches
2465,Ellyes Skhiri,tn TUN,MF,Köln,de Bundesliga,27,1995,31.7,56,1.76,48,0,1,5,0,2,5,0.16,5,0,0,0,0,0,Matches
2466,Oliver Skipp,eng ENG,MF,Tottenham,eng Premier League,21,2000,16.6,27,1.63,24,0,0,0,2,1,1,0.06,0,0,0,0,1,0,Matches
2467,Leo Skiri Østigård,no NOR,DF,Napoli,it Serie A,22,1999,4.7,2,0.43,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2468,Łukasz Skorupski,pl POL,GK,Bologna,it Serie A,31,1991,37.0,4,0.11,1,3,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2469,Robert Skov,dk DEN,DF,Hoffenheim,de Bundesliga,26,1996,15.0,46,3.07,28,8,2,5,3,0,3,0.20,2,0,0,1,0,0,Matches
2470,Milan Škriniar,sk SVK,DF,Inter,it Serie A,27,1995,19.7,11,0.56,11,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2471,Naatan Skyttä,fi FIN,MF,Toulouse,fr Ligue 1,20,2002,0.3,3,11.74,3,0,0,0,0,0,1,3.91,1,0,0,0,0,0,Matches
2472,Islam Slimani,dz ALG,FW,Brest,fr Ligue 1,34,1988,11.0,23,2.10,22,0,0,1,0,0,3,0.27,3,0,0,0,0,0,Matches
2473,Chris Smalling,eng ENG,DF,Roma,it Serie A,32,1989,31.2,16,0.51,14,1,0,1,0,0,1,0.03,1,0,0,0,0,0,Matches
2474,Adam Smith,eng ENG,DF,Bournemouth,eng Premier League,31,1991,32.7,29,0.89,25,1,0,2,0,1,2,0.06,2,0,0,0,0,0,Matches
2475,Emile Smith Rowe,eng ENG,"MF,FW",Arsenal,eng Premier League,22,2000,1.9,9,4.68,6,1,0,2,0,0,1,0.52,1,0,0,0,0,0,Matches
2476,Hrvoje Smolčić,hr CRO,DF,Eint Frankfurt,de Bundesliga,21,2000,5.2,1,0.19,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2477,Cédric Soares,pt POR,DF,Arsenal,eng Premier League,30,1991,0.3,1,3.10,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2478,Cédric Soares,pt POR,DF,Fulham,eng Premier League,30,1991,2.2,4,1.82,3,0,1,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2479,Danilo Soares,br BRA,DF,Bochum,de Bundesliga,30,1991,19.6,34,1.73,30,1,0,0,2,1,2,0.10,2,0,0,0,0,0,Matches
2480,Eduard Sobol,ua UKR,DF,Strasbourg,fr Ligue 1,27,1995,9.7,20,2.07,13,0,2,0,3,2,2,0.21,1,0,0,0,0,1,Matches
2481,Rubén Sobrino,es ESP,"MF,FW",Cádiz,es La Liga,30,1992,27.4,53,1.94,39,0,1,4,6,3,5,0.18,5,0,0,0,0,0,Matches
2482,Alex Sola,es ESP,DF,Real Sociedad,es La Liga,23,1999,3.9,6,1.54,3,2,0,0,1,0,2,0.51,1,0,0,0,1,0,Matches
2483,Dominic Solanke,eng ENG,"FW,MF",Bournemouth,eng Premier League,24,1997,31.8,61,1.92,36,1,11,10,2,1,13,0.41,10,1,0,2,0,0,Matches
2484,Augusto Solari,ar ARG,MF,Celta Vigo,es La Liga,30,1992,2.9,6,2.05,6,0,0,0,0,0,2,0.68,2,0,0,0,0,0,Matches
2485,Ola Solbakken,no NOR,"MF,FW",Roma,it Serie A,23,1998,5.6,16,2.87,10,3,2,0,1,0,2,0.36,2,0,0,0,0,0,Matches
2486,Nikola Soldo,hr CRO,DF,Köln,de Bundesliga,21,2001,6.6,4,0.61,3,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
2487,Carlos Soler,es ESP,MF,Valencia,es La Liga,25,1997,2.7,6,2.23,5,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2488,Carlos Soler,es ESP,MF,Paris S-G,fr Ligue 1,25,1997,13.2,34,2.58,26,2,0,2,4,0,8,0.61,7,0,0,0,1,0,Matches
2489,François-Joseph Sollacaro,fr FRA,GK,Ajaccio,fr Ligue 1,28,1994,6.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2490,Manor Solomon,il ISR,FW,Fulham,eng Premier League,23,1999,6.4,11,1.73,11,0,0,0,0,0,2,0.31,2,0,0,0,0,0,Matches
2491,Yann Sommer,ch SUI,GK,M'Gladbach,de Bundesliga,33,1988,10.0,2,0.20,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2492,Yann Sommer,ch SUI,GK,Bayern Munich,de Bundesliga,33,1988,19.0,1,0.05,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2493,Brandon Soppy,fr FRA,DF,Udinese,it Serie A,20,2002,1.0,4,4.00,2,1,1,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2494,Brandon Soppy,fr FRA,DF,Atalanta,it Serie A,20,2002,7.1,22,3.07,17,0,1,1,3,0,6,0.84,5,0,0,0,1,0,Matches
2495,David Soria,es ESP,GK,Getafe,es La Liga,29,1993,38.0,7,0.18,6,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2496,Roberto Soriano,it ITA,"FW,MF",Bologna,it Serie A,31,1991,14.7,45,3.06,35,1,1,2,4,2,3,0.20,2,0,0,1,0,0,Matches
2497,Borna Sosa,hr CRO,DF,Stuttgart,de Bundesliga,24,1998,21.7,109,5.01,70,36,1,1,1,0,10,0.46,9,1,0,0,0,0,Matches
2498,Joaquin Sosa,uy URU,DF,Bologna,it Serie A,20,2002,7.6,3,0.39,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2499,Hugo Sotelo,es ESP,MF,Celta Vigo,es La Liga,18,2003,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2500,Florian Sotoca,fr FRA,"MF,FW",Lens,fr Ligue 1,31,1990,33.9,135,3.98,110,0,3,13,6,3,21,0.62,19,0,0,1,1,0,Matches
2501,Riccardo Sottil,it ITA,FW,Fiorentina,it Serie A,23,1999,9.3,40,4.32,31,0,2,4,3,0,2,0.22,2,0,0,0,0,0,Matches
2502,Tomáš Souček,cz CZE,MF,West Ham,eng Premier League,27,1995,31.3,52,1.66,41,0,0,8,1,2,3,0.10,2,0,0,1,0,0,Matches
2503,Matìas Soulé,ar ARG,"MF,FW",Juventus,it Serie A,19,2003,4.7,19,4.08,11,1,3,2,2,0,0,0.00,0,0,0,0,0,0,Matches
2504,Moussa Soumano,fr FRA,FW,Ajaccio,fr Ligue 1,17,2005,5.5,10,1.82,7,0,2,0,1,0,1,0.18,0,0,1,0,0,0,Matches
2505,Adama Soumaoro,fr FRA,DF,Bologna,it Serie A,30,1992,20.7,7,0.34,7,0,0,0,0,0,1,0.05,1,0,0,0,0,0,Matches
2506,Boubakary Soumaré,fr FRA,MF,Leicester City,eng Premier League,23,1999,18.1,23,1.27,22,0,1,0,0,0,1,0.06,1,0,0,0,0,0,Matches
2507,Arnaud Souquet,fr FRA,"DF,FW",Montpellier,fr Ligue 1,30,1992,4.0,5,1.25,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2508,Dyego Sousa,pt POR,FW,Almería,es La Liga,32,1989,5.9,14,2.39,11,0,2,1,0,0,1,0.17,1,0,0,0,0,0,Matches
2509,Harry Souttar,au AUS,DF,Leicester City,eng Premier League,23,1998,11.0,8,0.73,4,0,2,2,0,0,2,0.18,1,0,0,1,0,0,Matches
2510,Vinicius Souza,br BRA,MF,Espanyol,es La Liga,23,1999,27.0,33,1.22,25,0,2,2,2,2,3,0.11,3,0,0,0,0,0,Matches
2511,Djibril Sow,ch SUI,MF,Eint Frankfurt,de Bundesliga,25,1997,29.4,49,1.67,40,0,2,3,2,2,3,0.10,1,0,1,1,0,0,Matches
2512,Çağlar Söyüncü,tr TUR,DF,Leicester City,eng Premier League,26,1996,5.9,2,0.34,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2513,Kevin Spadanuda,ch SUI,"MF,FW",Ajaccio,fr Ligue 1,25,1997,11.8,14,1.18,10,0,0,2,1,1,1,0.08,0,0,0,0,0,1,Matches
2514,Djed Spence,eng ENG,"FW,DF",Tottenham,eng Premier League,21,2000,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2515,Djed Spence,eng ENG,DF,Rennes,fr Ligue 1,21,2000,6.4,11,1.73,7,0,4,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2516,Stijn Spierings,nl NED,MF,Toulouse,fr Ligue 1,26,1996,34.7,60,1.73,48,0,2,3,3,4,6,0.17,4,0,1,0,1,0,Matches
2517,Leonardo Spinazzola,it ITA,DF,Roma,it Serie A,29,1993,18.4,46,2.50,36,2,4,1,3,0,7,0.38,6,0,1,0,0,0,Matches
2518,Marco Sportiello,it ITA,GK,Atalanta,it Serie A,30,1992,14.9,4,0.27,2,2,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2519,Jack Stacey,eng ENG,DF,Bournemouth,eng Premier League,26,1996,3.3,1,0.30,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2520,Anton Stach,de GER,MF,Mainz 05,de Bundesliga,23,1998,23.0,59,2.56,36,10,4,1,5,3,6,0.26,4,1,1,0,0,0,Matches
2521,Kostas Stafylidis,gr GRE,"DF,MF",Bochum,de Bundesliga,28,1993,11.6,18,1.56,10,4,1,2,1,0,3,0.26,2,1,0,0,0,0,Matches
2522,Jens Stage,dk DEN,MF,Werder Bremen,de Bundesliga,25,1996,20.6,31,1.51,29,0,0,0,1,1,6,0.29,6,0,0,0,0,0,Matches
2523,Veit Stange,de GER,MF,Hertha BSC,de Bundesliga,18,2004,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2524,Josip Stanišić,hr CRO,DF,Bayern Munich,de Bundesliga,22,2000,6.4,12,1.87,11,0,0,0,0,1,1,0.16,1,0,0,0,0,0,Matches
2525,Junior Stanislas,eng ENG,MF,Bournemouth,eng Premier League,32,1989,0.7,4,5.90,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2526,Jay Stansfield,eng ENG,FW,Fulham,eng Premier League,19,2002,1.0,4,4.14,1,0,0,2,1,0,1,1.03,0,0,0,1,0,0,Matches
2527,Niklas Stark,de GER,DF,Werder Bremen,de Bundesliga,27,1995,23.1,11,0.48,11,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2528,Jason Steele,eng ENG,GK,Brighton,eng Premier League,31,1990,15.0,6,0.40,6,0,0,0,0,0,2,0.13,2,0,0,0,0,0,Matches
2529,Calvin Stengs,nl NED,FW,Nice,fr Ligue 1,23,1998,2.4,9,3.82,8,0,1,0,0,0,1,0.42,1,0,0,0,0,0,Matches
2530,Pascal Stenzel,de GER,DF,Stuttgart,de Bundesliga,26,1996,3.7,13,3.51,5,8,0,0,0,0,1,0.27,1,0,0,0,0,0,Matches
2531,Jack Stephens,eng ENG,DF,Southampton,eng Premier League,28,1994,0.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2532,Jack Stephens,eng ENG,DF,Bournemouth,eng Premier League,28,1994,13.0,10,0.77,9,0,0,1,0,0,1,0.08,1,0,0,0,0,0,Matches
2533,Raheem Sterling,eng ENG,"FW,MF",Chelsea,eng Premier League,27,1994,21.0,68,3.23,53,0,7,3,4,1,4,0.19,3,0,1,0,0,0,Matches
2534,Angelo Stiller,de GER,MF,Hoffenheim,de Bundesliga,21,2001,7.8,16,2.04,14,1,0,0,1,0,3,0.38,3,0,0,0,0,0,Matches
2535,Lars Stindl,de GER,"FW,MF",M'Gladbach,de Bundesliga,33,1988,19.3,81,4.20,53,9,2,9,6,2,10,0.52,7,1,0,2,0,0,Matches
2536,Kevin Stöger,at AUT,MF,Bochum,de Bundesliga,28,1993,28.9,138,4.78,81,40,3,5,7,2,11,0.38,8,2,0,0,1,0,Matches
2537,Petar Stojanović,si SVN,DF,Empoli,it Serie A,26,1995,17.0,49,2.88,34,7,3,2,2,1,3,0.18,3,0,0,0,0,0,Matches
2538,John Stones,eng ENG,"DF,MF",Manchester City,eng Premier League,28,1994,20.5,16,0.78,12,1,0,3,0,0,5,0.24,4,0,0,1,0,0,Matches
2539,Jørgen Strand Larsen,no NOR,FW,Celta Vigo,es La Liga,22,2000,18.9,29,1.53,21,0,1,2,4,1,7,0.37,6,0,1,0,0,0,Matches
2540,Tony Strata,fr FRA,"MF,DF",Ajaccio,fr Ligue 1,17,2004,1.5,1,0.65,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2541,Gabriel Strefezza,br BRA,"FW,MF",Lecce,it Serie A,25,1997,27.1,101,3.72,77,6,8,6,3,1,8,0.29,8,0,0,0,0,0,Matches
2542,Dávid Strelec,sk SVK,FW,Spezia,it Serie A,21,2001,1.9,4,2.16,3,0,0,0,1,0,2,1.08,2,0,0,0,0,0,Matches
2543,Pascal Struijk,nl NED,DF,Leeds United,eng Premier League,22,1999,24.4,35,1.43,25,4,0,5,0,1,2,0.08,0,0,0,2,0,0,Matches
2544,Cristhian Stuani,uy URU,FW,Girona,es La Liga,35,1986,12.1,18,1.48,9,0,0,6,2,1,1,0.08,0,0,0,0,1,0,Matches
2545,Damián Suárez,uy URU,"DF,MF",Getafe,es La Liga,34,1988,21.6,47,2.17,29,16,1,0,1,0,2,0.09,1,1,0,0,0,0,Matches
2546,Denis Suárez,es ESP,"MF,FW",Espanyol,es La Liga,28,1994,10.5,34,3.24,22,9,2,0,1,0,1,0.10,1,0,0,0,0,0,Matches
2547,Mario Suárez,es ESP,"MF,DF",Rayo Vallecano,es La Liga,35,1987,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2548,Gabriel Suazo,cl CHI,DF,Toulouse,fr Ligue 1,24,1997,14.0,28,2.00,26,1,0,0,0,1,1,0.07,1,0,0,0,0,0,Matches
2549,Isaac Success,ng NGA,FW,Udinese,it Serie A,26,1996,20.2,81,4.02,57,0,6,3,14,1,10,0.50,7,0,1,0,2,0,Matches
2550,Niklas Süle,de GER,DF,Dortmund,de Bundesliga,26,1995,23.5,41,1.74,32,0,3,6,0,0,6,0.25,3,0,1,2,0,0,Matches
2551,Ibrahim Sulemana,gh GHA,MF,Hellas Verona,it Serie A,19,2003,7.2,13,1.79,11,0,1,0,0,1,0,0.00,0,0,0,0,0,0,Matches
2552,Kamaldeen Sulemana,gh GHA,"FW,MF",Southampton,eng Premier League,20,2002,10.7,40,3.72,24,0,9,4,1,2,3,0.28,2,0,1,0,0,0,Matches
2553,Kamaldeen Sulemana,gh GHA,"FW,MF",Rennes,fr Ligue 1,20,2002,3.6,13,3.60,9,0,3,1,0,0,0,0.00,0,0,0,0,0,0,Matches
2554,Crysencio Summerville,nl NED,FW,Leeds United,eng Premier League,20,2001,15.8,49,3.09,29,1,3,4,10,2,5,0.32,3,0,0,0,1,1,Matches
2555,Ivan Šunjić,hr CRO,MF,Hertha BSC,de Bundesliga,25,1996,11.0,17,1.54,14,0,0,2,1,0,2,0.18,2,0,0,0,0,0,Matches
2556,Sam Surridge,eng ENG,FW,Nott'ham Forest,eng Premier League,24,1998,3.6,4,1.11,3,0,0,1,0,0,1,0.28,1,0,0,0,0,0,Matches
2557,Suso,es ESP,"MF,FW",Sevilla,es La Liga,28,1993,11.8,64,5.41,51,6,3,2,1,1,7,0.59,4,1,2,0,0,0,Matches
2558,Yuito Suzuki,jp JPN,"FW,MF",Strasbourg,fr Ligue 1,20,2001,0.4,3,7.50,0,0,2,0,1,0,2,5.00,0,0,2,0,0,0,Matches
2559,Mattias Svanberg,se SWE,"MF,FW",Wolfsburg,de Bundesliga,23,1999,20.4,53,2.60,35,4,4,5,5,0,9,0.44,6,0,0,1,2,0,Matches
2560,Mile Svilar,rs SRB,GK,Roma,it Serie A,22,1999,3.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2561,Williot Swedberg,se SWE,MF,Celta Vigo,es La Liga,18,2004,0.6,1,1.64,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2562,Issiaga Sylla,gn GUI,DF,Montpellier,fr Ligue 1,28,1994,14.5,42,2.90,37,2,1,2,0,0,4,0.28,3,0,0,1,0,0,Matches
2563,Issiaga Sylla,gn GUI,DF,Toulouse,fr Ligue 1,28,1994,15.2,30,1.97,20,5,2,1,2,0,5,0.33,2,2,0,0,1,0,Matches
2564,Wojciech Szczęsny,pl POL,GK,Juventus,it Serie A,32,1990,27.5,2,0.07,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2565,Dominik Szoboszlai,hu HUN,"MF,FW",RB Leipzig,de Bundesliga,21,2000,27.2,150,5.52,94,31,8,5,10,2,17,0.63,11,3,0,1,2,0,Matches
2566,Alexander Sørloth,no NOR,FW,Real Sociedad,es La Liga,26,1995,26.5,58,2.19,41,0,8,6,2,1,5,0.19,4,0,1,0,0,0,Matches
2567,Alexander Sørloth,no NOR,FW,RB Leipzig,de Bundesliga,26,1995,0.1,1,15.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2568,Nicolás Tagliafico,ar ARG,DF,Lyon,fr Ligue 1,29,1992,33.2,59,1.78,46,7,0,3,2,1,5,0.15,4,1,0,0,0,0,Matches
2569,Jonathan Tah,de GER,DF,Leverkusen,de Bundesliga,26,1996,27.6,15,0.54,12,2,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
2570,Benjamin Tahirovic,ba BIH,MF,Roma,it Serie A,19,2003,3.9,6,1.53,6,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2571,Waniss Taibi,fr FRA,MF,Angers,fr Ligue 1,20,2002,2.1,2,0.95,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2572,Flavien Tait,fr FRA,MF,Rennes,fr Ligue 1,29,1993,18.7,59,3.16,45,0,6,3,1,4,7,0.37,5,0,2,0,0,0,Matches
2573,Montassar Talbi,tn TUN,DF,Lorient,fr Ligue 1,24,1998,38.0,11,0.29,9,1,0,1,0,0,2,0.05,2,0,0,0,0,0,Matches
2574,Thibault Tamas,fr FRA,DF,Montpellier,fr Ligue 1,21,2001,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2575,Adrien Tameze,cm CMR,MF,Hellas Verona,it Serie A,28,1994,33.7,53,1.57,44,2,1,1,4,1,3,0.09,3,0,0,0,0,0,Matches
2576,Japhet Tanganga,eng ENG,DF,Tottenham,eng Premier League,23,1999,1.6,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2577,Renato Tapia,pe PER,"MF,DF",Celta Vigo,es La Liga,27,1995,16.1,24,1.49,18,1,2,1,0,2,0,0.00,0,0,0,0,0,0,Matches
2578,Edmond Tapsoba,bf BFA,DF,Leverkusen,de Bundesliga,23,1999,31.9,31,0.97,28,1,1,0,1,0,5,0.16,4,0,0,0,1,0,Matches
2579,Florian Tardieu,fr FRA,MF,Troyes,fr Ligue 1,30,1992,11.2,45,4.01,35,9,0,1,0,0,4,0.36,3,1,0,0,0,0,Matches
2580,Matt Targett,eng ENG,DF,Newcastle Utd,eng Premier League,26,1995,6.8,17,2.51,12,5,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2581,James Tarkowski,eng ENG,DF,Everton,eng Premier League,29,1992,38.0,23,0.61,17,0,0,5,0,1,2,0.05,1,0,0,1,0,0,Matches
2582,Ciprian Tătărușanu,ro ROU,GK,Milan,it Serie A,36,1986,16.0,7,0.44,5,2,0,0,0,0,2,0.12,2,0,0,0,0,0,Matches
2583,Niklas Tauer,de GER,"DF,MF",Mainz 05,de Bundesliga,21,2001,1.0,1,0.97,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2584,Nuno Tavares,pt POR,"DF,MF",Marseille,fr Ligue 1,22,2000,26.1,66,2.53,47,1,7,9,2,0,5,0.19,0,0,2,3,0,0,Matches
2585,Marcus Tavernier,eng ENG,"MF,FW",Bournemouth,eng Premier League,23,1999,19.4,48,2.48,31,7,5,3,2,0,8,0.41,3,2,1,2,0,0,Matches
2586,Enzo Tchato,cm CMR,DF,Montpellier,fr Ligue 1,19,2002,12.2,21,1.72,18,0,1,0,1,1,2,0.16,2,0,0,0,0,0,Matches
2587,Aurélien Tchouaméni,fr FRA,MF,Real Madrid,es La Liga,22,2000,23.5,63,2.67,53,1,2,3,3,1,12,0.51,11,0,0,0,1,0,Matches
